,uuid,label
426,4e4d29af-71df-4986-aca0-0cc609f322b9,benthic
427,50db905d-6258-4956-9068-a52eb3056672,benthic
428,4ccf39f1-abe8-42eb-9174-8808cc0da53b,benthic
429,562f0c80-bea1-41e8-9b8c-0819ef79863d,benthic
430,4ebb44c0-f136-4a28-a0de-9640494a6dc0,benthic
431,4dfd2433-5072-4284-9537-a65a1f59e160,midwater
432,4d3e2bff-2081-434b-9ac3-124e124f56da,benthic
433,4fbbc487-2a2f-479a-a8c8-8e3fad5084fb,benthic
434,53308fd7-d1a3-48c4-8610-0030cf9a054f,midwater
435,53535703-2dba-4dfa-9747-fb94768ba567,benthic
436,50b89c53-03e8-49cb-95b4-073c450a2695,benthic
437,55be39cc-ac03-4083-adf6-11a769f0771b,benthic
438,4e14d99d-4681-4168-9cbb-7a0ae9e4885c,benthic
439,4e775802-17e6-41c4-a2e4-5c6201d5ce21,benthic
440,55d8f3fb-34d3-4555-af08-76c67c6e1279,benthic
441,53ff28ed-0eef-4b4e-9f50-8a0874a1b71b,benthic
442,54a43376-aa6a-4a0e-9fe5-d434e27f333e,benthic
443,52055d3c-b695-4825-9a68-c237c73d4d09,benthic
444,4ea14960-7740-4575-b1f3-00fd7156bfd0,midwater
445,54e77372-d00c-468f-8a49-f57cecd7d652,benthic
446,560d54e6-5d2f-4bd4-9d64-d0f00c7be51e,benthic
447,4c99fd2d-e8eb-4b27-a4d6-69c9231fd664,benthic
448,4ea08747-a73a-4e83-83f3-00d08ebd5d08,benthic
449,4f386899-2d18-4bae-9fd7-8613b9eb2000,benthic
450,563ac82c-ca53-41e9-a6d5-0976328ae8c5,benthic
451,550a9f00-e455-4de1-b810-4b49534d0097,benthic
452,547e3750-7ffa-4fe1-8b82-ec16a3bc1505,benthic
453,4e59fee7-9044-44aa-9f6f-9b9f46121494,benthic
454,54896111-57f5-42f8-b678-7ff220b4ab69,benthic
455,5382c9f3-2a40-465d-8dca-5f7c07dfee2b,benthic
456,58433c5c-84cd-4250-bc2b-8f812a22cba0,benthic
457,5fa46a3a-c7f0-4b17-a7b1-c57410dfc277,midwater
458,5e4d56a4-9941-4111-b33f-19c4da6705d0,midwater
459,5e7d492e-1e65-4f5e-a1ec-72d4782362c6,benthic
460,5ccf77fb-e99b-40a3-8263-f97600c80d44,benthic
461,5d1c8151-7604-4690-888a-1ec27cf51be2,benthic
462,5c73aae1-122f-48ae-8ab8-55cd5c88e84d,midwater
463,567da3a2-67a2-44f1-8076-0ab0aa2b37cc,benthic
464,5d746705-d5bb-45de-97f9-b5a8c843d612,benthic
465,5e9eea25-01f4-46c1-8b6e-eb73de505c32,benthic
466,58cd5dc4-86b2-4568-a5ab-cbb64d61d41d,benthic
467,5ef337bc-33d6-4271-b402-7bb4670408a2,benthic
468,5964fde5-e017-4064-b5a2-ad5fd4aec665,benthic
469,5a4feee1-4ec2-4c78-880a-01f1c4bb358a,benthic
470,581e3e58-f11e-4aaf-8906-2d3c0aa06e93,benthic
471,5d4609f9-1b63-4606-9a9d-c038736e1a47,benthic
472,5a2510cf-6992-43ff-b84d-8990e189e167,midwater
473,5fda9537-3d93-459d-9be0-63487faebefe,midwater
474,58f0d595-4d7f-4fe5-b9d0-39b1a339e8e9,benthic
475,59810ec8-5e27-4fbd-9ef0-ea99a04aa2ae,benthic
476,5e420f54-3f71-4597-a2a0-24380acd481d,benthic
477,61ab6ee2-960b-4cd7-a12b-737bfd1e7b09,benthic
478,58460990-bbae-4343-b7a2-0bdde48f7602,benthic
479,609ff374-c6be-438f-8ca6-8411f2f7e17a,benthic
480,57cf4670-a94c-47a7-af68-4e9c61e88f15,benthic
481,601f954c-e86b-4e1f-92c7-5d41ca2491e1,benthic
482,56b002a7-2ef0-42c4-8495-68acd46289e6,benthic
483,5d44dc57-b27a-4e40-aaa9-dbc86db5ee4f,benthic
484,581c9d66-2c5a-4057-8fc1-862402729f70,benthic
485,59b099b3-1b97-4f9f-9d09-be8562ebe906,benthic
486,5b945202-1031-4078-ad64-0f43b3d21500,benthic
487,61c379ee-feb4-4799-bce6-60529ec74b57,midwater
488,5c335744-7b2b-40db-b290-1347ff2e1084,benthic
489,5ab1f34f-3795-4d36-b0a8-789ec39abcb5,benthic
490,576c0610-c1fc-4222-bdf1-27c1d85cbe00,benthic
491,60902c4e-45c0-4064-b91c-a06c34b451e5,benthic
492,5f23664e-71f1-4a74-b75d-347d81833e83,benthic
493,56acd4c3-a4dd-4411-8634-c359d78da5e8,benthic
494,5c2966ae-db79-4367-a203-47ae8e9e5f7f,benthic
495,5d2c1dc4-d404-4405-b6a4-d024d306800a,benthic
496,58473fac-2b46-436d-9705-4b772aede593,benthic
497,610747b3-5e8f-47c9-865d-583fb791dfbc,benthic
498,611dd961-545c-40b2-9fd8-e27f5d640bcd,benthic
499,5efb0498-8177-4fa7-baea-0facb43df24f,midwater
500,576ac4ef-e5b3-4c79-894f-09b2bcb4ed77,benthic
501,5ae19a85-5cee-4c0a-a586-7178021d8225,midwater
502,5a6c838f-a74d-4da8-a072-b6a5d7e80324,benthic
503,59e68970-5653-440b-9c9a-7e5bb28863be,midwater
504,58e9d0d5-1b80-4f54-8cc1-abfb0fc9ee81,benthic
505,5a9c5c89-1ac2-4a29-8eea-05868bc5ad8c,benthic
506,6808e635-ad88-4106-badb-0678aae4b1aa,benthic
507,63ed37f0-3c06-48c6-8767-b8891895e937,benthic
508,675657bd-e006-41e1-b6f8-93ce0775ca39,benthic
509,67083172-6691-40ef-b1ba-423693d86917,benthic
510,61cc837e-a29e-4c03-ad4e-2403af594451,benthic
511,68258a03-7281-4eff-bd8a-0d8355466a64,benthic
512,6416e886-5633-4f58-af74-f82a8e40aeb4,benthic
513,672e3613-2f40-43f8-a6a5-df303f705d30,benthic
514,6789679b-f63b-4e1a-9695-c2db4bec423d,benthic
515,624c98d2-c659-4446-807b-ad4453796dae,benthic
516,6695dab3-4f6f-4663-8ce7-e789f91d46d2,benthic
517,6525443f-8bce-422a-af93-856ad6404ce9,benthic
518,62c9e9a9-7afd-44dc-85f4-140645c40939,benthic
519,61f69ad3-6937-483b-89cf-56e6468269ee,midwater
520,6763162a-1d46-45d8-aa50-98ebfe7eb5d8,benthic
521,65295b9d-409b-4128-a80c-08b994a5bf1c,benthic
522,62f34c81-8e02-4d91-8974-c6c689c0af5a,benthic
523,6839bdf5-8867-4140-a4b6-4f8ad2adca88,benthic
524,61ed75f7-feb1-4215-a878-cc33689445e5,benthic
525,62bce07e-8680-40bf-b9f8-c0bc5e0e145d,benthic
526,65c57fb8-a268-4598-8c2f-9c2b0ce860de,benthic
527,687542c6-879a-4958-9d0a-63582508f47a,benthic
528,63b3f268-7eff-4f7f-af43-afa2bf24f72c,benthic
529,64d5f00f-d863-4f66-9f1c-a0f5bf72d956,benthic
530,62622453-5b14-4b0f-bed3-c54516296126,benthic
531,650a4344-a70a-4f71-b191-cbdcb72ff105,benthic
532,67251afd-8a57-48a5-9357-ca3be7055c04,benthic
533,63b8eeaa-f6e8-415b-ae26-51ad8ebbaff2,benthic
534,663d6c20-dd64-4704-851e-67b000052dfe,benthic
535,6204284d-63e8-4448-908f-f8041ba43742,benthic
536,66e8c29b-4f85-436e-8eb4-a22d89720207,benthic
537,6485c99a-bc70-4257-942a-35003b245a7e,benthic
538,62db7b37-d55d-4e95-99a3-53298e4f9a1e,benthic
539,651ade49-738b-463b-a246-8122c83630c8,midwater
540,674c5732-195c-4200-8eb5-9dfa6fa0588c,benthic
541,629b1893-a84d-45cc-9eb9-f1245ea49b58,benthic
542,66966a4f-4d0e-4f2b-bc75-b6b5ec29b5a7,benthic
543,659660a3-4843-40c4-b73e-2569dc47b4f7,benthic
544,64999aea-5f8c-41cb-b4e4-c30ad0c6b613,benthic
545,65c0ad8f-55b9-451b-9cd6-373afcfb71ea,benthic
546,674ab217-e095-4963-9d03-958b61fe99b5,benthic
547,6512a78f-5902-46bd-b3eb-cb8068867fb9,benthic
548,61e0aa99-68ee-4e86-8f57-10acbf2c5c81,benthic
549,660d318f-f26c-4b41-b980-2c4c65ec7a92,midwater
550,62bac275-335b-47f3-9ec2-a39c63464ebd,benthic
551,63a14114-0b7b-4897-a313-e06671d9f317,benthic
552,63f215da-398f-46dd-9988-2c39f26cfc9c,benthic
553,68029a5d-e392-4d89-a181-038adb2969d2,benthic
554,68540166-8aa2-4cc7-8a0a-03bbf510642d,benthic
555,679968b9-0fc4-4b4e-ae9c-b94233a3b7cb,benthic
556,6280677c-a211-47d4-b208-9d386126022f,benthic
557,66ea97b9-3c43-4290-8998-48e27480093d,benthic
558,6a7d2386-8395-494d-a601-cac9f383e211,benthic
559,69fdfce6-f339-4f6a-8ab4-7ade781272d3,benthic
560,733cb3bb-edd6-4987-ae27-1f7d4fa80fa1,benthic
561,6fd15005-a0d6-4a04-b187-71e017e282cb,benthic
562,706f1de0-8906-4e60-ba5a-0168649bc1c5,benthic
563,68f8c874-7b56-4b31-9bd7-d2190de0e738,benthic
564,6ea5741c-e735-4a3f-bc41-08b1a98dcdfa,benthic
565,6ad4b867-5db5-4763-a678-698fb6045dbf,benthic
566,7302951a-d626-4a7b-9208-8ab2840337c5,benthic
567,69cc174a-9254-43a9-8043-0406a18c8fd0,benthic
568,70f3099f-c7be-4ae3-b035-ee7f101eb644,benthic
569,710f559f-5707-455a-83f1-37157220cfa7,benthic
570,6f18f3b9-2452-4659-92c2-0ef5d9de8b10,midwater
571,724f1f50-6039-464e-8341-bb99897fa50d,midwater
572,68d505e6-b66c-4a6c-b112-af28a8e54665,benthic
573,6bc5a9b4-db4c-4885-bbd4-6e89f2f3c4e1,benthic
574,68d8cfe1-2908-42c0-ad25-7b2d12577f04,benthic
575,698add28-ac1f-4de3-8166-91d76a6f4b24,midwater
576,6e9697aa-3eb7-40e4-aaed-fb8bf569c3db,benthic
577,6ed29fc2-93e8-40f7-a16a-052f6d8909b2,benthic
578,6ac39123-2f8b-491c-80c7-899e3175fd4a,benthic
579,6d2edb6b-4e04-4f01-98f4-17532f6300c4,benthic
580,6ace8f0a-2ef0-451a-a89e-675e7e9e6969,benthic
581,70cf9c95-4872-4f80-8c23-1268b4650738,benthic
582,6a1656ef-666d-41af-bd2f-5f664f1b15e5,benthic
583,6de233d2-d9c3-4bfd-9380-dc7f2aae8fcb,midwater
584,733f4cbe-af39-4ccc-8805-432818ca5c39,benthic
585,717fe05b-012e-4950-9e7f-3b471f8ce1d9,benthic
586,72c1765f-a3b8-4f64-aae3-cfe843079d62,benthic
587,687bb169-a079-4895-a9a5-d560846a5d4c,benthic
588,6f4b3148-4d5a-4e7a-8514-3e2ed9f033a4,benthic
589,6be39a55-28d3-4c5c-a799-be55acf9b433,benthic
590,6e3186d6-3835-45ad-a8b4-cbd536d90509,benthic
591,6e804bc8-f63a-4892-bc5c-b13540e6a823,benthic
592,68bfc141-4c74-43c3-b48d-3fba17b46afb,benthic
593,6cfd5d8b-319d-4c6c-a9ca-c14568046fe8,benthic
594,6ec57fa9-854c-449c-8e2b-e8413f5e6928,benthic
595,69f58619-1243-43bf-a22c-b048da862f37,benthic
596,6cae57db-b16f-469f-9572-e676b1a47d05,benthic
597,729bada5-0086-424e-b441-938469e441a8,benthic
598,71fb535d-2334-4ad7-95a2-d3120ed2f3de,benthic
599,6b8eeab4-ad11-45cf-aa14-c21b756c8e1d,benthic
600,72f75c0e-f2bb-4e1f-987b-ccb63e368589,midwater
601,727ef3fd-ac7f-4368-b1d5-aea20e5301c8,benthic
602,71592a0f-aafb-412a-b854-2b78f8fb0549,benthic
603,6d040367-12aa-41bb-9766-00c10cb2eafc,benthic
604,694c7ff8-3355-441c-91f4-756e7e4efcb2,benthic
605,7333c72e-724e-4273-bbb1-bc268baf08fb,benthic
606,7278d63f-3feb-444f-9935-8e7d747552b4,benthic
607,6f8ed9f7-6e24-4340-a3c1-f71b0584fabc,midwater
608,7744d7fe-dc20-4310-b3ef-d0a293b20853,benthic
609,781c6990-5f69-41cf-b8e4-d75938eaa406,benthic
610,755fbcbe-76c0-41d3-b115-9ccab1ae7236,midwater
611,782055bf-f122-439d-8f53-06904b6dfe5a,benthic
612,795f436d-054b-4883-bd1a-d57bd6035047,midwater
613,76df2da7-1ea7-4ec0-ad67-3b5a80b276c6,midwater
614,776c4bf2-d340-43ae-9419-6da9ce86adb7,benthic
615,7a30e544-2180-43b7-b625-1970b897d930,benthic
616,78eda089-3a6f-4e30-a6b6-574471b2b54e,benthic
617,79383f5f-c405-440e-8a25-cc2749f429aa,benthic
618,75433027-9355-4cb9-9dee-5938bffe95aa,benthic
619,7567d3ef-2840-42ff-b5e4-7d1c122b62b5,benthic
620,77632ec4-c383-4e3a-8efc-7c7186076b6d,benthic
621,77c3384f-1487-40bf-92af-a3b7173ed34b,midwater
622,76a6ab9a-9f23-482c-a3af-0b87cdfde63a,midwater
623,7774c394-62eb-45db-98cc-d331be7d0df4,benthic
624,767b7ac8-9cac-45c5-af6e-a333c2ad7a5e,benthic
625,742a9495-8477-465f-9298-884c05a19fca,benthic
626,75e1b3f4-ce4c-4144-9b2c-55ab407ddfd5,benthic
627,7463dc2e-7930-4e4e-84e8-82c155cdd10b,benthic
628,79e2844a-8ee9-464c-bfae-3f1e62106d30,benthic
629,762612e0-bb25-4c85-949d-78d5d0f59d70,benthic
630,79a7c477-29ae-4aab-82aa-fc047fde1503,benthic
631,7a3a6786-a854-4eda-a151-8495619b2e3e,benthic
632,79ee7f1d-645b-466b-8440-01e679986b39,midwater
633,7a60043b-ce17-4343-9cea-3e4a5776ba31,benthic
634,7a59e3e8-7531-4807-828a-f4695cdb6bc6,benthic
635,768a7d01-d679-4778-bf66-827833d96174,benthic
636,7422781c-1fa1-405e-b7e7-36b11cb609e7,benthic
637,744f0198-be67-4270-af5c-0cafd9d75d75,benthic
638,788c047c-2456-4317-a3fd-c6fa79249b15,benthic
639,75d7f792-df2e-4d3c-b12f-2fcd8b7e5674,benthic
640,773351a0-6174-409c-8774-2e5a77574f06,benthic
641,7b22557a-c8e0-491f-8cc6-83bce920540a,benthic
642,78efa71d-f83f-46ba-95db-71a712e3337f,benthic
643,74f90639-7cce-4646-a83d-0716540a0bbf,benthic
644,78684e80-0308-4c3d-85c9-1dbb04567d41,benthic
645,7347a5fe-2f7a-4e4a-85d8-67c606fde7b5,benthic
646,75309e39-573e-4c6e-83ae-328d8aea7963,benthic
647,75f61221-90fb-44b8-b916-d9dfb18d87fa,benthic
648,74e83d8f-8478-4f0d-addb-a0b2c4f8270c,benthic
649,76a487e0-7076-4118-86b8-3dfbb0ca0b5f,benthic
650,797f388b-4ffd-45b5-91d3-59ce6fdd0475,benthic
651,87008764-de03-408d-a939-84168f44dd4b,benthic
652,7499dbaf-71a3-4c1b-9e39-ee7f3be3de5a,benthic
653,7510e888-8f2b-4f89-a174-cc32edbc492d,benthic
654,739d6549-2e74-4ff4-aa44-d5e12a769fe2,benthic
655,791ee66a-293c-4895-88b4-6ed4c7c7b189,benthic
656,77607464-0392-4312-9539-1aeb14245a76,benthic
657,7b68c33c-fc33-4688-99fa-09ef769c16d8,benthic
658,7ed5408d-460d-425a-bacd-131698c20008,benthic
659,7c7df00d-37b7-49ad-8ec8-6b0f8ee01169,benthic
660,8251f78d-cbfb-4289-b7b0-59051e2c7933,benthic
661,80419e89-8c76-45a1-bf9a-1e289d038361,benthic
662,85aa987a-37f4-4ab8-8986-2ba88c176b6d,benthic
663,80c3135a-2b12-4daa-9ba3-3bab36abcc78,benthic
664,7bc0fd0f-cda4-4385-8d04-3784c2bec051,benthic
665,85767927-9cbf-42b2-9afb-e95dc3438994,benthic
666,83b42e6f-5029-4314-91bd-28739d9400dd,benthic
667,807919be-cda4-4211-91a4-bbb21fcf1746,benthic
668,7bb716f9-58d8-4d50-a6ff-9c958c17181f,benthic
669,802cbc3c-47ce-4942-93fb-7f38ca6674b1,benthic
670,7c4656b2-e9e1-437c-9363-62bf4aae78c2,benthic
671,81548a70-8bcb-4dd0-a0ec-72079eb8287c,benthic
672,855cfab3-33df-4d5f-a315-39442897414c,midwater
673,814261a0-9766-4989-ad13-63fdf4114ab7,benthic
674,813e8d3a-a699-4758-b639-59e00b9260bd,benthic
675,825bdaab-1db1-4053-9137-32025e25638a,benthic
676,7f2664e9-1a16-44e0-9361-bcf69d4d8605,benthic
677,7d3d51cd-3ff3-44e9-ac92-eccf6e4afd56,benthic
678,7d343b4c-70bb-40c5-8913-362ed87eacdb,benthic
679,82491432-f554-4eb6-b49b-b11da6918aba,benthic
680,82afea24-b1cc-43b3-908c-9783786d4003,benthic
681,843a5963-5a26-495d-bb20-5683c542eb8a,benthic
682,7e2a6d57-1e79-4520-a391-01fcff4bacc2,benthic
683,818c9b1e-7fce-4207-9557-d24cf8a13188,benthic
684,82a2e62b-1781-45ea-9daf-a08fe5413f13,benthic
685,80b80330-f171-40e1-a6ab-8f517611d4c1,benthic
686,8520995a-68fd-41ec-bf79-63edf7d24bc3,benthic
687,84e3e095-dd0f-4b8c-a5d3-92582572bd5b,benthic
688,7df4ee6c-44fa-4e4b-8099-85e86fa29057,midwater
689,81f7b6ca-731f-4b5b-a70a-d91805a328b1,benthic
690,7dfa5da7-08ad-4019-9356-82806633146c,midwater
691,838c7119-5ec1-4588-8dc2-c5c047170c90,benthic
692,82db33ce-a1b3-4b18-ac0c-000c796ed444,benthic
693,81ba7f25-5100-4947-9067-c4e1460c51ae,midwater
694,7d749d77-4e32-4ee0-8707-a4545daddeca,midwater
695,81957a95-08cd-44ce-adf6-88ed82bb1842,benthic
696,82810966-c260-49c2-8dea-4ced82e849cc,benthic
697,7b8f3635-ef3f-44fd-8819-6a25930e01a5,benthic
698,7b4affb9-c544-4bd2-90d2-386dc7e82344,midwater
699,7ddee3f4-5e93-47cb-a14c-d76fe66e7d07,benthic
700,85803be1-d861-4945-acd3-4855f687f573,benthic
701,7d98544b-b0bb-4c4a-94a0-5623661adcb7,benthic
702,7f5ec348-9df2-44a3-a820-64b4d3526d55,benthic
703,7f483f6b-a829-4ba3-b3a0-74bf249449d8,benthic
704,7d2eb717-fcff-4bd2-9030-ad20cac3f020,benthic
705,7ba90389-3ead-474a-b6c9-ab17e769c418,benthic
706,8384455d-ba76-46f4-af5d-80b44aaaf40a,benthic
707,84d7ee61-dd17-45ae-a896-60ad5858eab5,benthic
708,8deec5ec-dde1-496a-a045-91028ab36495,benthic
709,8cacf586-b4ee-4294-868a-436c4b48d31d,benthic
710,870acb27-869d-4ff6-9e63-b8578fd76130,midwater
711,8e3dc2e4-0df1-4c63-a8d3-c88b72180431,benthic
712,8b58b718-aef5-4011-806b-e7e3b0dc11f6,benthic
713,8e36d657-6816-4824-a978-124142981103,benthic
714,8dc8be53-08e7-43b2-ab85-29b3ee7f821c,benthic
715,884b7b1f-c476-4187-8baa-4362544b2a1a,benthic
716,8ee95d6f-e2f3-418d-9f5c-fb85ac7b89e9,benthic
717,8a158392-ca99-4427-bdee-0d9b9df79f56,benthic
718,8eaaa26b-0467-4d6a-9a06-f5f0487926c2,benthic
719,89fb8a8b-4b2d-4ba6-88df-39789495ad3e,benthic
720,8fa223a0-f698-4fcd-a76c-a0f8ba3342bf,midwater
721,8fac2357-0f67-4734-b628-55f211178ec4,benthic
722,886e794b-ee2a-4b26-b61f-d43d33ea32b8,benthic
723,8c6dacbd-c43d-492d-804a-cc970ca029f1,benthic
724,8d64fb53-47cc-4de6-8e3f-96621a57a944,benthic
725,881b07f8-3948-4bf1-9bbd-4f6654a7ec7a,benthic
726,8bfec9c1-264e-4789-9f7b-91394cb863d3,benthic
727,88fb8c25-2580-48ce-9e2e-d0c4a7fc8081,benthic
728,892da162-6815-42ca-8afc-4865db5cc43e,benthic
729,8ebc614a-a660-4818-980c-ca3eb7a7a60f,midwater
730,8c809974-907f-48e7-95f6-df3ecb86d2be,benthic
731,8d447766-f05f-4883-9694-cd079cbf1c40,benthic
732,8ae96286-db34-4c75-8841-6efff62a0a4d,benthic
733,8c3b56b6-4ca7-452e-b225-5faa14d5cf47,benthic
734,87f9b9d3-0594-448e-a30f-4bedbdde50f8,benthic
735,8715f0df-e769-4370-83a1-338772007c42,benthic
736,898fedf3-daa4-4b9f-a84e-38548b33769a,benthic
737,8b854f48-207e-4711-a95d-c3004dbfd20c,benthic
738,8ce7cad7-0d3b-4ef9-861f-d5bdc2732dd3,benthic
739,8da4575c-3b31-45c5-926d-2010cb5827f5,benthic
740,8d63cda5-c646-4720-b6b0-9dbd98931686,benthic
741,875461bb-52e5-4bb4-91c3-cbcf97fecd04,benthic
742,8a9f19bc-232e-4795-a4f6-2871377b6579,benthic
743,8c6ccba8-ce04-4a98-a665-6b1192770dde,benthic
744,8c5cddf7-2a7a-4baa-9a6e-fbbb103c83c9,benthic
745,8ca0d6cd-926d-4ab0-a268-af47cd28628a,benthic
746,8fa04e9c-50c0-405a-bec4-f5bbaf7c53d4,midwater
747,8e1363c0-5d20-4b4d-9799-0625f43552ef,benthic
748,8b2ba55f-08b2-431c-b5b4-4a3f6d91df20,benthic
749,8dc58949-2b6d-4463-a5f1-ad624de7eaf8,benthic
750,902b4642-e052-4d33-bfc7-4ed6d4b78a13,benthic
751,8d85276a-e424-482e-a713-db97802ed2fc,benthic
752,8c4de61f-1626-4a9c-ad03-2892e6619a7a,benthic
753,8be18084-0538-42dc-a08f-cac7604e48ee,benthic
754,8f4bba11-ede3-4a9a-812b-4f2513f209d6,benthic
755,8aab380b-cd71-4384-817a-943f82593fb4,benthic
756,879c1db7-4d33-47be-9bd5-4b1a112db797,benthic
757,89d0f118-eec7-4de4-97a5-a07550694ce8,benthic
758,8935ac81-78bd-4e8a-8232-105fac6a9910,benthic
759,96745fc3-79d4-476b-ba41-7e5444127082,benthic
760,94b5feb9-ead8-4c54-a66f-e4e0c7d1bd96,benthic
761,94a6b943-9cb2-4f5b-b788-c61addc31fb9,midwater
762,97de2321-c7c7-46e6-9fce-10dd0c209b9d,benthic
763,931e17f0-be4a-4e17-ac1f-33b3e764bd66,benthic
764,92f400fc-3fff-4868-bc61-88da39af81b5,benthic
765,90befaef-697e-45b2-a45d-a654fa835541,benthic
766,957f1315-383f-42f2-9866-6374a5058d76,benthic
767,9503c391-2811-4dd1-b953-4991113451e5,benthic
768,9400323b-e3e8-4fb6-8fec-5476688436b6,benthic
769,96069366-1a35-4098-a3c0-fd094b839297,benthic
770,9039cdc2-5fc7-4348-899c-3f70adec2956,benthic
771,93246182-a44d-4b4a-99b6-b28852d7fe42,midwater
772,93a10235-50ea-4d15-888c-f876c2987592,benthic
773,944b0947-dac4-474d-b3a3-c212cc6c8c92,benthic
774,93334d46-2653-4c6e-8515-68acdaefdaab,benthic
775,959fdb36-443a-4f64-9d24-22bc5a9209ba,benthic
776,911e42c6-ddb9-43d7-a28f-32da0912d344,benthic
777,92f60f29-572b-4d60-a864-3d18a6e7800b,midwater
778,97f90789-8f8d-4b5d-bba3-82fd83e03c49,benthic
779,91035ac0-5c0c-4b22-976b-511b89b87ac4,benthic
780,9152f4c3-b5dc-4646-9996-ba37926960cc,benthic
781,94f87df4-9f71-437d-8a0a-9f4e2a08f991,benthic
782,9690463c-7673-4acc-b1d7-d3872c6402cb,midwater
783,913dfdc6-1e11-4f56-aebc-514c24a1075f,benthic
784,94732380-4608-4b86-abaf-93c39891088a,benthic
785,93270043-d703-4463-9edd-b111b9068ead,midwater
786,948717c4-e5d8-4cbf-a9c8-0f0f2be7a208,benthic
787,95c347f0-1559-4ef1-9360-03e0e317f735,benthic
788,9670a0fe-6ea7-402b-bdae-73984c9e4efc,benthic
789,91c0769d-83b0-4fa4-9f0c-58ed5c67cb42,midwater
790,92092073-bc35-4951-94f3-7a57699a5891,benthic
791,92b94a35-55e4-4e6d-974a-4e856ac485f2,benthic
792,95a70cde-5f4d-4c7d-87c4-4ba794830b2a,benthic
793,92dde72a-2b1e-4e21-b8eb-6c9e2ae15616,benthic
794,97635bd0-ab3e-448b-8f5a-18879d3fc1d3,benthic
795,977d85bf-d17b-4ddb-96b2-48ef0cb3af7c,benthic
796,970483e5-185f-4da8-bb24-a7cf0e208ac7,benthic
797,97bbb685-b87e-41c7-b194-472dc5bb6d30,benthic
798,95dac5da-747d-4d0b-a368-a1458761386a,benthic
799,908d6411-d3d2-48f3-ba1f-218f865ffed7,benthic
800,96c1f3de-e0eb-4d59-93cf-7a8c3651bfd0,benthic
801,970253a6-4ee5-452c-9578-8828bcfebaa3,benthic
802,96e50888-23b4-4dd0-8378-966c2317ee9d,benthic
803,9540f777-9ba2-437f-973e-eeff0432cc46,benthic
804,918e9203-2ef8-4c31-bccb-8b4e5eacb34c,benthic
805,927e0c30-e610-411c-9887-d17ae906ee07,benthic
806,94b63717-74d7-48c6-a9ef-960dcb2093aa,benthic
807,930424ea-3100-409c-b7b4-99042f880c7b,benthic
808,9f2029a9-d3e4-4c94-9eb3-507b9763a41d,benthic
809,9b359132-faea-45f1-963e-5f71d931b275,benthic
810,a0be5872-f8e9-4e8b-b241-be71b805f43d,benthic
811,997d0573-449a-4113-b988-93187646abd2,benthic
812,987d71d3-b4e2-464a-b3c0-419aaecf72b5,benthic
813,9d8aedff-2a90-4af7-a083-7c16b6813ac8,benthic
814,a1830893-c407-4af9-99e3-7e0040d039be,benthic
815,9fb8b134-cda7-46f0-875b-59ca3be4b2b7,benthic
816,a112f1bf-e9ca-4d23-aa61-47237db3fb97,benthic
817,9ec09b6b-d1fc-46d4-ae29-29704578ed78,benthic
818,993803e1-4f4b-43c3-8ea9-a15109ea05fd,benthic
819,98c5afbe-0b87-4b65-a962-45eb6829d07c,benthic
820,9cad699b-26cb-40b7-b8cd-403cfaae1113,benthic
821,a1d3d5f8-cb78-4aae-9b42-4ad3fd9b94f3,midwater
822,9c81b15d-03e2-4e81-8375-2106c472dedb,midwater
823,9b164392-64ff-4ce9-b256-3ee430921c7c,benthic
824,9c72a9d9-8265-48a0-b0fd-69db6d7ef039,benthic
825,9b62105f-2a1d-4ed4-82c5-90f0b3fe6159,benthic
826,983bf19a-5f87-4f84-abd2-d1bddb2f18a2,benthic
827,a13de0b1-8d6e-4b24-bd8f-8df7c4bcafaa,benthic
828,9d318556-f9d1-498e-84f4-a0a6e6512521,benthic
829,9e2c42f1-eb1a-4e43-9060-eebf0e27e184,benthic
830,986c9e27-91f0-49cb-9b94-2826364d09c6,benthic
831,a11740c5-e939-474b-a934-b7817b2e84c7,benthic
832,9c9c7bb8-95e7-41ec-bf49-7c61d7ebda10,benthic
833,99824fa4-610c-4aff-9224-94e9728399fb,benthic
834,a21b1fcb-7373-4000-bb5c-43780842f8bc,midwater
835,a2263902-e96e-42d5-ac19-2dd00f834aec,benthic
836,a1568d9f-e95a-4dcc-8317-5dbada79fd95,benthic
837,9ceb00d6-b2ac-45e2-9dd7-7d0f68a23dc2,benthic
838,9dc3e70d-8068-44ed-bb65-51518decf24f,benthic
839,a26c13ae-ed00-42eb-aad4-1958e95eb45a,benthic
840,9cb025a5-86f6-40b4-a437-4f26f43a3bc7,benthic
841,99079364-ddbd-4c69-8ccd-945e052bedd4,benthic
842,9fc025d0-09c5-4173-b7eb-03de58ca1d03,midwater
843,9be595bd-1742-48cf-bbdc-88e56de8528d,benthic
844,98a73022-3374-4f64-8d4a-882bee152401,benthic
845,9bfa98ee-261f-47fc-8bec-74520aaf66ec,benthic
846,99a67cd5-0a19-4de9-b6d5-2f7a9aabff3d,benthic
847,a0ad0789-ed84-4926-b50f-a715e816bff7,benthic
848,9f78423c-434a-429a-b5bd-30dd9c09f64f,benthic
849,9ad7a932-1eb1-4d0f-b100-4a4982357e47,benthic
850,a11f76f6-539a-4737-b54f-d27a41a70ce0,benthic
851,a0f3eca2-6c93-4241-83cd-4589bee3ff1b,benthic
